1849,T9K2CKCJHO,2018-07-14,"2018-01-16 23:39:19.561",0,0.35,9.36,ACTIVE
1850,DRQQ9E360L,2018-01-12,"2018-04-07 17:41:53.454",1,0.23,95.81,SUSPENDED
1851,U8DR4DQ4ON,2018-08-02,"2018-01-23 16:15:19.302",0,0.54,81.52,SUSPENDED
1852,X5ILPLQ5S4,2018-02-10,"2018-02-28 23:12:55.420",1,0.3,21.56,DISABLED
1853,L0CIPD9SVS,2018-05-16,"2018-12-03 05:54:58.731",1,0.9,17.95,ACTIVE
1854,NDLNI45CO9,2018-12-15,"2018-12-18 01:55:05.796",1,1,83.89,PENDING
1855,648PWO0VJ0,2018-03-21,"2018-06-07 17:00:13.887",0,0.81,93.37,ACTIVE
1856,PKJQTDXSKW,2018-09-16,"2018-04-18 02:47:25.977",0,0.56,3.09,ACTIVE
1857,6XNZ0GV9WD,2018-09-04,"2018-09-05 16:09:35.746",0,0.54,67.66,PENDING
1858,RT6UN0HT5G,2018-03-31,"2018-12-08 20:07:04.858",1,0.7,47.78,SUSPENDED
1859,2Q53IZB2FU,2018-08-18,"2018-12-19 01:00:15.664",0,0.69,59.97,SUSPENDED
1860,5OOE9BSG92,2018-01-20,"2018-09-10 11:38:14.329",1,0.41,3.29,SUSPENDED
1861,F2U7XD9SH0,2018-04-06,"2018-06-07 13:46:02.620",0,0.19,67.4,SUSPENDED
1862,PE4PNPFUO4,2018-02-23,"2018-05-25 23:31:23.020",1,0.35,35.99,DISABLED
1863,I2JUY0PIHX,2018-11-29,"2018-02-01 02:21:09.797",1,0.25,47.07,PENDING
1864,SLA4FKWIW9,2018-05-25,"2018-09-03 08:12:40.622",1,0.68,65.73,DISABLED
1865,H5PUUMERUT,2018-03-14,"2018-03-02 15:23:02.531",0,0.59,75.27,PENDING
1866,I397QYB5V3,2018-01-18,"2018-08-12 22:38:19.070",1,0.33,81.7,DISABLED
1867,ALBSSDELQ0,2018-05-17,"2018-03-17 20:46:52.680",1,0.67,76.49,SUSPENDED
1868,2MRMSTTAGG,2018-08-08,"2018-05-16 15:17:39.033",0,0.16,,ACTIVE
1869,MQ7H47HNL1,2018-02-15,"2018-09-18 16:10:10.771",0,0.58,,SUSPENDED
1870,3A91GSS8AS,2018-12-17,"2018-09-24 14:03:43.367",1,0.55,9.14,DISABLED
1871,F7LACDX5YH,2018-09-22,"2018-10-18 15:03:38.960",1,0.58,25.59,ACTIVE
1872,LO1JOQWWD0,2018-08-24,"2018-11-01 07:52:29.575",0,0.13,60.14,SUSPENDED
1873,F2MVXRJKJV,2018-06-21,"2018-10-08 12:45:12.744",0,0.62,3.39,PENDING
1874,2OSLJXAGR4,2018-12-16,"2018-10-08 03:35:38.331",0,0.38,38.55,SUSPENDED
1875,AGBE00VMG6,2018-04-27,"2018-03-07 12:05:42.926",1,0.95,79.35,PENDING
1876,IMCAA3FVMX,2018-04-17,"2018-11-10 04:16:16.105",0,0.65,,SUSPENDED
1877,IM8JEMC5FA,2018-10-20,"2018-10-27 09:32:36.308",1,0.32,25.67,ACTIVE
1878,8BP657HLRB,2018-05-16,"2018-12-23 13:27:19.525",1,0.18,23.15,DISABLED
1879,RQCX7G5ENE,2018-12-29,"2018-11-14 06:56:01.002",1,0.98,7.55,ACTIVE
1880,AB9E7A5CD1,2018-06-16,"2018-04-30 18:14:44.902",1,0.21,88.66,PENDING
1881,LVFEIJLB6J,2018-06-05,"2018-04-07 15:46:28.858",1,0.66,1.21,SUSPENDED
1882,PQZST64EL8,2018-12-07,"2018-05-29 11:12:39.430",0,0.72,82.35,SUSPENDED
1883,X679T7O9US,2018-06-18,"2018-08-01 11:10:31.850",0,1,96.98,ACTIVE
1884,KX5BZZWEXE,2018-02-10,"2018-04-30 11:26:37.365",0,0.46,46.16,PENDING
1885,TNUQ70YPK9,2018-08-03,"2018-01-08 21:14:50.118",0,0.9,84.91,DISABLED
1886,BOGMAA0IGI,2018-08-17,"2018-03-18 16:58:02.376",1,0.9,67.12,SUSPENDED
1887,DQMR99PG5B,2018-07-07,"2018-11-04 03:46:53.449",0,0.82,23.46,PENDING
1888,94W65QMFRU,2018-10-30,"2018-08-18 18:04:24.457",0,0.71,42.83,SUSPENDED
1889,GF0C8EOSPZ,2018-02-18,"2018-06-06 19:12:34.654",0,0.35,49.99,SUSPENDED
1890,XOGMAN4P8F,2018-12-04,"2018-12-22 12:37:30.508",0,0.03,41.72,SUSPENDED
1891,ATYXQ3DDA8,2018-10-15,"2018-09-06 13:34:47.902",1,0.35,1.14,PENDING
1892,C51JZ399YJ,2018-10-01,"2018-02-25 19:33:22.886",1,0.97,14.21,ACTIVE
1893,6VQWWJ97QR,2018-08-15,"2018-10-10 06:11:16.894",1,0.02,90.53,PENDING
1894,QDNJ1O5BGU,2018-11-11,"2018-01-31 11:51:18.446",0,0.37,46.15,PENDING
1895,2OVQV031KS,2018-03-10,"2018-11-09 03:24:27.233",0,0.22,2.38,PENDING
1896,EBNZRMYUQN,2018-09-10,"2018-11-06 01:26:27.205",1,1,71.22,PENDING
1897,T4429XJI07,2018-07-13,"2018-02-09 08:11:57.369",1,0.64,22.59,PENDING
1898,2AIKKMA9QG,2018-02-25,"2018-11-08 13:13:32.542",0,0.91,25.05,DISABLED
1899,IG2D7KLQUM,2018-09-18,"2018-10-24 22:30:49.401",1,0,,PENDING
1900,XHO1STKOJ5,2018-01-17,"2018-07-13 09:45:36.881",1,0.13,16.59,DISABLED
1901,29JOG2WX8O,2018-04-12,"2018-10-13 04:43:27.210",0,0.22,0.64,ACTIVE
1902,IIQMOCFROA,2018-04-02,"2018-12-29 08:32:25.091",1,0.3,24.79,PENDING
1903,DIDERYFVMD,2018-07-31,"2018-04-28 23:11:20.721",0,0.35,,PENDING
1904,GK6Y4LJTQE,2018-09-03,"2018-01-20 08:13:57.840",1,0.81,72.26,SUSPENDED
1905,NUF83LWCS7,2018-07-14,"2018-12-01 16:35:30.612",0,0.87,85.65,ACTIVE
1906,QXPERY070H,2018-05-24,"2018-02-23 20:52:01.933",0,0.56,18.73,PENDING
1907,7OI0SWQTA6,2018-08-15,"2018-05-27 21:39:26.786",1,0.52,31.19,SUSPENDED
1908,8ZEVOJ8TW8,2018-06-07,"2018-08-25 14:12:48.691",0,0.1,18.59,SUSPENDED
1909,A5HHHSCS5K,2018-06-21,"2018-08-01 14:04:10.831",0,0.56,59.67,SUSPENDED
1910,FZMM3V3X7F,2018-10-28,"2018-02-04 23:13:52.454",0,0.68,8.12,SUSPENDED
1911,RKCCFMLA22,2018-10-08,"2018-09-23 00:31:03.399",0,0.52,33.88,ACTIVE
1912,X6CXDWGWLF,2018-03-23,"2018-05-09 17:58:23.916",1,0.1,18.09,PENDING
1913,LDWS2RLY57,2018-08-15,"2018-12-24 15:16:46.086",1,0.25,88.99,DISABLED
1914,KCF3ETXZFJ,2018-06-24,"2018-02-23 12:15:46.294",1,0.11,,DISABLED
1915,UGL8QS25WN,2018-11-07,"2018-05-05 10:41:02.976",0,1,58.34,DISABLED
1916,VD7FAA39FT,2018-10-16,"2018-04-11 15:27:01.554",1,0.68,71.43,SUSPENDED
1917,OYLYMXRYRH,2018-05-13,"2018-11-23 02:23:11.337",1,0.53,5.5,DISABLED
1918,KN2C7LVLJL,2018-12-09,"2018-01-27 07:53:22.262",0,0.64,69.99,PENDING
1919,63ICMT22VI,2018-10-14,"2018-05-28 13:47:19.398",0,0.48,44.54,SUSPENDED
1920,0DM8RJ22U0,2018-04-16,"2018-09-30 05:47:01.347",0,0.31,55.64,SUSPENDED
1921,FBK3NQ7OMT,2018-07-26,"2018-01-05 17:42:23.489",0,0.47,30.53,DISABLED
1922,BI47J5SQYE,2018-09-07,"2018-04-21 16:15:18.295",1,0.3,64.21,SUSPENDED
1923,POHXHNPBGC,2018-11-02,"2018-05-05 01:25:14.556",0,0.22,74.2,ACTIVE
1924,J70HQHROGH,2018-10-30,"2018-11-28 01:34:41.477",0,0.76,,ACTIVE
1925,7GNGE9WXOV,2018-03-25,"2018-07-19 21:31:16.342",0,0.46,65.2,DISABLED
1926,8WJVXLI4XX,2018-07-14,"2018-06-10 01:16:17.823",1,0.77,,SUSPENDED
1927,T7ADSF61ZV,2018-11-30,"2018-10-26 11:09:33.531",1,0.04,51.35,DISABLED
1928,KHGSR4DR13,2018-01-05,"2018-05-15 01:25:00.001",0,0.66,0.01,SUSPENDED
1929,LAGAV4NHZK,2018-06-18,"2018-02-21 09:23:06.218",0,0.81,55.15,PENDING
1930,25X4OV8ZQS,2018-10-28,"2018-01-05 03:38:12.240",0,0.16,15.02,SUSPENDED
1931,ZATX7YI3E1,2018-08-25,"2018-05-02 08:07:02.393",0,0.68,32.09,ACTIVE
1932,PKZT0XLD2P,2018-07-18,"2018-11-22 02:44:16.293",0,0.79,18.53,ACTIVE
1933,9C24XOB9D6,2018-03-12,"2018-02-03 17:29:14.037",0,0.45,17.9,DISABLED
1934,0S2EUSLIOL,2018-01-09,"2018-01-05 13:24:34.120",0,0.32,1.62,SUSPENDED
1935,GTPR8K0H4Y,2018-11-03,"2018-10-02 10:41:33.821",1,0.45,10.26,ACTIVE
1936,HEHKQW5TUY,2018-01-25,"2018-07-06 05:08:10.554",0,0.32,30.63,DISABLED
1937,V3ADZPGPNE,2018-06-01,"2018-05-05 15:26:12.582",1,0.93,98.87,PENDING
1938,3V2PNQ4SH0,2018-06-22,"2018-11-28 12:07:21.911",1,0.42,62.36,SUSPENDED
1939,ONIICVDCJ2,2018-12-30,"2018-10-04 03:01:20.298",1,0.23,71.32,SUSPENDED
1940,L2SUQSCD6G,2018-02-24,"2018-07-26 02:04:47.091",1,0.46,47.48,PENDING
1941,0IA6T4M5GS,2018-12-24,"2018-09-17 21:39:49.980",0,0.31,96.99,SUSPENDED
1942,2BOULQ603E,2018-09-17,"2018-10-26 03:06:38.077",1,0.62,61.19,DISABLED
1943,0CNOMRSS3B,2018-12-30,"2018-07-29 00:48:07.784",0,0.26,44.06,SUSPENDED
1944,UNZ9PC6VN1,2018-10-15,"2018-03-07 03:59:48.044",0,0.12,96.16,ACTIVE
1945,VFD1PZ8Q9O,2018-07-23,"2018-04-09 05:42:37.432",1,0.41,54.17,ACTIVE
1946,RH5XHJQYMB,2018-07-23,"2018-08-01 17:03:51.142",1,0.93,64.45,ACTIVE
1947,WYYK8PX95V,2018-05-03,"2018-02-13 18:05:24.936",1,0.31,12.8,PENDING
1948,MH22PUFHPI,2018-09-23,"2018-04-17 08:35:35.166",0,0.18,50.52,SUSPENDED
1949,D0VLQ75VKC,2018-05-06,"2018-12-15 19:51:31.855",1,0.07,45.06,ACTIVE
1950,P5MG02183R,2018-08-14,"2018-01-08 00:18:33.466",0,0.81,71.08,DISABLED
1951,E2MA3AGZPM,2018-07-12,"2018-09-16 00:04:28.386",0,0.06,48.52,PENDING
1952,XKHQRDZG6K,2018-05-14,"2018-06-25 11:26:40.438",0,0.22,59.82,DISABLED
1953,JT84TL68U5,2018-09-04,"2018-05-03 08:38:30.988",1,0.27,,SUSPENDED
1954,N2KEKV9PFH,2018-11-12,"2018-01-27 21:11:48.398",0,0.25,73.83,DISABLED
1955,UBYBWP5MYD,2018-11-14,"2018-11-12 06:37:46.742",0,0.9,19.03,ACTIVE
1956,F1W18IA3XI,2018-01-10,"2018-07-26 20:45:45.020",0,0.35,29.14,DISABLED
1957,8WTEVQZ17X,2018-01-11,"2018-11-04 09:01:51.713",0,0.24,33.05,DISABLED
1958,FD3JTG6YNL,2018-10-04,"2018-06-06 11:57:51.175",1,0.91,38.71,ACTIVE
1959,FOK2M7HC7N,2018-11-16,"2018-01-12 08:40:32.423",1,0.26,84.69,ACTIVE
1960,HKA92RCRV6,2018-04-12,"2018-02-27 16:46:26.307",0,0.1,0.08,PENDING
1961,T0T3B0S3NZ,2018-01-05,"2018-03-05 04:41:32.728",1,0.63,,PENDING
1962,2FWIJJM0Q3,2018-05-21,"2018-03-20 21:56:11.097",0,0.16,45.28,PENDING
1963,U8L7O5R3R7,2018-08-15,"2018-07-22 13:43:02.609",1,0.3,,SUSPENDED
1964,209O1XMSCY,2018-07-14,"2018-04-01 22:51:26.742",0,0.4,55.27,PENDING
1965,3RFTX52IEE,2018-01-06,"2018-03-22 09:24:01.836",1,0.64,69.52,SUSPENDED
1966,O4RPWSTV8A,2018-10-27,"2018-09-10 04:36:33.287",1,0.71,98.59,ACTIVE
1967,46S3A7QH8V,2018-09-30,"2018-10-15 06:41:21.965",0,0.04,33.04,ACTIVE
1968,C14TQG5GVX,2018-06-15,"2018-10-01 04:24:28.442",1,0.92,76.82,PENDING
1969,DW9CZ8RXNA,2018-04-15,"2018-03-28 15:50:54.403",0,0.47,87.37,SUSPENDED
1970,2NUB9JXWUU,2018-11-30,"2018-10-04 10:51:55.003",1,0.18,15.5,ACTIVE
1971,YDK6HEP79V,2018-05-19,"2018-01-19 12:43:31.710",0,0.72,,ACTIVE
1972,T48LBOSKMQ,2018-05-13,"2018-06-06 02:04:56.564",0,0.81,4.53,ACTIVE
1973,QR4LKD9GZ0,2018-05-21,"2018-12-11 01:25:49.901",0,0.5,,ACTIVE
1974,NIJ85LMGKF,2018-10-22,"2018-10-15 03:36:22.356",0,0.16,13.89,ACTIVE
1975,2NY7DOBM01,2018-01-06,"2018-05-24 03:26:05.891",1,0.2,78.01,ACTIVE
1976,FR12VCNBVP,2018-07-08,"2018-06-17 06:13:56.507",0,0.6,41.72,SUSPENDED
1977,1LBVNO7AG6,2018-06-17,"2018-12-22 06:23:50.707",1,0.9,62.7,PENDING
1978,M876IV0ZHV,2018-05-23,"2018-11-24 07:00:07.167",1,0.44,50.85,PENDING
1979,CYZZPH3DSJ,2018-07-08,"2018-07-21 13:21:34.094",0,0.79,72.31,ACTIVE
1980,ZX0VHQJ4ZA,2018-11-23,"2018-01-07 12:46:22.775",1,0.38,98.36,PENDING
1981,SGLRC3J06E,2018-04-27,"2018-07-06 13:58:07.869",0,0.11,71.5,ACTIVE
1982,P40GJKERR0,2018-05-26,"2018-11-13 00:22:41.040",0,0.49,62.32,DISABLED
1983,3L8QKQQGI8,2018-07-02,"2018-03-03 15:15:38.466",0,0.74,53.89,PENDING
1984,7UZ20IP9CD,2018-12-24,"2018-07-09 00:16:04.232",0,0.01,,PENDING
1985,0JIUKJA7QW,2018-07-06,"2018-11-23 23:07:16.122",1,0.53,,DISABLED
1986,AQYCGLZ1JM,2018-11-23,"2018-05-08 21:00:45.722",1,0.44,46.73,DISABLED
1987,BGIOCTGDC7,2018-05-16,"2018-08-19 21:41:53.033",0,0,37.26,ACTIVE
1988,7LH8YAW0E4,2018-04-09,"2018-09-11 15:55:31.504",0,0.02,,SUSPENDED
1989,TRFERAP33D,2018-10-15,"2018-07-13 20:59:36.080",0,0.45,98.91,ACTIVE
1990,HUU3LI6NHO,2018-10-30,"2018-12-22 02:07:38.011",1,0.55,62.73,PENDING
1991,15B5LK5Y3D,2018-11-09,"2018-05-23 09:18:32.863",0,0.02,14.52,DISABLED
1992,XJV6O3YP5E,2018-07-20,"2018-10-22 15:01:36.118",1,0.1,88.99,DISABLED
1993,VO2VZ2UGA5,2018-04-01,"2018-07-06 20:54:46.627",1,0.66,48.92,DISABLED
1994,TIFT6XPTL5,2018-05-29,"2018-04-22 15:44:27.112",1,0.43,26.26,DISABLED
1995,W4DI4JUIRW,2018-06-24,"2018-05-02 12:46:32.262",0,0.91,90.14,PENDING
1996,ISPTH3ZB2R,2018-11-30,"2018-12-09 20:09:53.293",1,0.79,46.12,DISABLED
1997,7A70TTIHPK,2018-10-16,"2018-08-21 11:14:41.361",1,0.9,35.65,PENDING
1998,K0ME3IPH26,2018-09-14,"2018-03-11 01:36:17.872",1,0.24,19.69,PENDING
1999,7QFNMQT9QN,2018-06-10,"2018-11-12 10:32:39.927",0,0.74,26.51,DISABLED
2000,9YUBAIA4YA,2018-04-17,"2018-01-26 11:35:41.220",1,0.24,32.1,SUSPENDED
2001,28PW46ZH18,2018-12-09,"2018-08-09 19:30:10.180",0,0.76,29.72,DISABLED
2002,P6T29FMVWZ,2018-11-22,"2018-10-01 19:59:37.523",1,0.25,47.11,PENDING
2003,0QTEN2B765,2018-01-23,"2018-09-22 14:32:36.924",1,0.34,84.35,ACTIVE
2004,W1PQPZQAGL,2018-09-02,"2018-03-04 20:37:18.289",1,0.05,7.21,SUSPENDED
2005,5GG3C6V19R,2018-05-03,"2018-09-12 19:14:27.769",0,0.63,68.82,DISABLED
2006,OJLOHFVIAQ,2018-04-08,"2018-01-18 14:13:21.776",1,0.54,4.57,DISABLED
2007,N3NVDSS199,2018-09-24,"2018-05-24 03:21:34.336",0,0.94,62.69,SUSPENDED
2008,RU85EKK1TE,2018-06-26,"2018-06-08 05:17:41.687",1,0.79,95.2,PENDING
2009,HE1GI3CAFV,2018-02-13,"2018-09-25 07:11:03.218",1,0.48,28.72,DISABLED
2010,F0O6OTED08,2018-06-19,"2018-12-27 02:51:57.846",0,0.28,81.73,PENDING
2011,QZ3RMIJL30,2018-12-19,"2018-10-21 01:42:52.439",0,0.53,81.26,PENDING
2012,L4CQ2VZM0Y,2018-11-21,"2018-03-23 01:45:34.854",1,0.72,85.18,SUSPENDED
2013,ADAMMU6OZ4,2018-02-26,"2018-08-20 14:38:52.694",0,0.81,15.85,ACTIVE
2014,PKZHHYV4XS,2018-12-14,"2018-10-30 13:38:37.010",1,0.55,58.19,SUSPENDED
2015,OWTJN6070H,2018-12-19,"2018-02-05 08:27:47.096",1,0.18,76.8,SUSPENDED
2016,NHHJTXFUXG,2018-11-19,"2018-07-22 09:29:36.351",1,0.79,87.54,PENDING
2017,MTRH4LQ4DL,2018-04-17,"2018-02-23 21:17:59.691",1,0.98,22.68,DISABLED
2018,Z9521E4CEH,2018-08-25,"2018-01-19 16:04:12.054",0,0.93,20.85,ACTIVE
2019,AE0Z6KS5V2,2018-05-31,"2018-10-19 06:34:44.795",1,0.98,72.93,ACTIVE
2020,4CVMKV7M0S,2018-09-05,"2018-10-17 18:42:12.907",0,0.62,3.7,ACTIVE
2021,OFUNV38WZL,2018-09-12,"2018-06-13 22:09:36.623",0,0.08,91.65,DISABLED
2022,6DUNTZ19MP,2018-06-18,"2018-09-18 06:32:29.275",1,0.6,1.09,SUSPENDED
2023,1O8RVP5R21,2018-11-23,"2018-08-03 19:06:36.091",0,0.97,82.23,PENDING
2024,19K5Y7JP1L,2018-01-30,"2018-08-13 12:09:26.859",1,0.41,,SUSPENDED
2025,U9RD1JKA48,2018-10-02,"2018-04-29 22:54:42.071",0,0.61,35.17,PENDING
2026,JTU8PTW8VL,2018-06-28,"2018-07-11 11:01:28.164",1,0.12,4.23,SUSPENDED
2027,FN53GGXJL4,2018-08-10,"2018-02-25 10:42:06.538",0,0.39,48.86,ACTIVE
2028,BK1IR5JR81,2018-08-16,"2018-09-26 00:46:27.587",1,0.33,68,SUSPENDED
2029,5Y80S8B4X9,2018-04-24,"2018-08-05 07:58:17.216",1,0.01,58.95,PENDING
2030,ZK58BESI9R,2018-01-05,"2018-06-12 17:37:16.558",1,0.34,16.65,PENDING
2031,05ZWOVYBUN,2018-03-21,"2018-04-09 01:27:10.489",1,0.51,86.18,PENDING
2032,5C7MJMWKLI,2018-07-09,"2018-01-30 00:19:20.781",0,0.96,34.03,ACTIVE
2033,4W3KI649WP,2018-10-26,"2018-05-30 22:36:47.835",1,0.83,67.28,SUSPENDED
2034,4EA6XZ25UY,2018-08-24,"2018-12-07 04:48:41.996",1,0.88,82.96,SUSPENDED
2035,RIA2ONEZWB,2018-06-24,"2018-01-29 16:25:58.961",1,0.5,81.26,SUSPENDED
2036,8IQO28D8T6,2018-07-18,"2018-08-23 16:21:57.635",1,0.2,75.56,SUSPENDED
2037,O13M3RBAPO,2018-02-17,"2018-01-31 16:58:31.513",1,0.41,95.9,SUSPENDED
2038,J5V60S53LU,2018-02-10,"2018-09-22 05:02:35.944",0,0,99.41,PENDING
2039,98EKAV5FP8,2018-01-06,"2018-09-08 05:51:41.001",1,0.16,69.42,ACTIVE
2040,YQZQEZVLDO,2018-02-16,"2018-07-24 23:48:02.035",1,0.92,60.79,ACTIVE
2041,1JCV9IZK7E,2018-01-20,"2018-06-29 01:40:17.947",1,0.78,81.08,PENDING
2042,RKUQX0OQ4H,2018-02-21,"2018-02-15 05:09:33.325",1,0.97,46.41,SUSPENDED
2043,3AQJ066AKZ,2018-05-30,"2018-12-15 20:27:39.946",1,0.96,22.7,PENDING
2044,EA3D6SB63I,2018-11-25,"2018-06-17 08:33:22.853",1,0.55,80.56,DISABLED
2045,HKTBRHU6L5,2018-04-05,"2018-06-24 23:01:20.516",1,0.35,93.47,DISABLED
2046,QC70CKQ5T6,2018-10-21,"2018-07-01 23:25:14.007",1,0.68,23.79,ACTIVE
2047,VT1WT2EVE2,2018-11-20,"2018-02-05 04:53:11.213",0,0.17,81.63,DISABLED
2048,8I1F3X2N31,2018-03-10,"2018-01-18 20:48:51.079",0,0.51,85.6,ACTIVE
2049,GDD7ZWZQR1,2018-05-04,"2018-12-23 09:27:00.042",1,0.16,75.68,DISABLED
2050,80P4TGXVWE,2018-02-28,"2018-10-08 01:04:39.361",0,0.63,24.52,SUSPENDED
2051,TLYNE1VA1K,2018-12-11,"2018-12-18 08:33:12.618",1,0.3,21.18,SUSPENDED
2052,R4IGNSOFQ4,2018-06-08,"2018-09-14 03:59:12.159",0,0.04,51.72,SUSPENDED
2053,MSEP7IOVXG,2018-03-18,"2018-09-09 00:35:30.079",0,0.39,94.68,DISABLED
2054,XDPZZ1JC8A,2018-09-04,"2018-02-09 06:57:48.946",0,0.07,43.49,SUSPENDED
2055,3ZILL6R79S,2018-05-22,"2018-04-12 00:04:57.002",0,0.26,97.02,PENDING
2056,N66HFXR1FH,2018-09-16,"2018-06-07 22:08:39.626",1,0.8,18.18,ACTIVE
2057,HUBWG1A8ZR,2018-12-31,"2018-08-17 07:30:32.861",0,0.38,67.09,SUSPENDED
2058,RVEUJ1VQRR,2018-03-25,"2018-06-21 06:11:40.706",0,0.4,36.57,PENDING
2059,005AHAK2TV,2018-02-15,"2018-02-19 08:54:41.527",1,0.18,,DISABLED
2060,91YN5SGVDO,2018-05-15,"2018-11-30 06:09:34.461",1,0.49,14.72,DISABLED
2061,W9AJD6GHZK,2018-11-01,"2018-04-29 04:56:17.358",1,0.12,,DISABLED
2062,GSUY4LKH0K,2018-03-07,"2018-09-16 05:10:57.084",1,0.13,3.74,PENDING
2063,RNKK6XLJB9,2018-06-29,"2018-05-21 20:55:22.617",1,0.51,25.13,DISABLED
2064,ZLJ459KC8L,2018-09-10,"2018-10-13 01:38:21.813",1,0.27,91.42,SUSPENDED
2065,JPCO21HMD3,2018-11-02,"2018-01-30 22:36:42.915",1,0.9,9.72,PENDING
2066,EM7AF3J0MO,2018-06-01,"2018-12-25 07:57:12.843",1,0.46,6.92,ACTIVE
2067,RRLLK9Z90E,2018-01-24,"2018-01-31 19:35:25.166",0,0.64,99.71,DISABLED
2068,ZMEYAJC3JP,2018-12-31,"2018-07-23 16:20:55.191",0,0.17,46.38,DISABLED
2069,XOIZHVO22W,2018-06-21,"2018-11-26 19:52:25.999",0,0.09,96.15,DISABLED
2070,Y3ALG902C0,2018-08-31,"2018-08-30 13:59:44.849",1,0.18,74.6,PENDING
2071,QUPGR2G1OP,2019-01-01,"2018-08-10 05:47:49.377",0,0.46,68.27,ACTIVE
2072,L6J2QIPHH5,2018-07-28,"2018-07-30 04:10:28.946",1,0.8,87.12,DISABLED
2073,AC9J0D2U78,2018-07-12,"2018-12-15 18:56:26.237",0,0.32,73.31,DISABLED
2074,T8TZALT5D9,2018-12-09,"2018-12-11 10:15:14.062",1,0.13,,ACTIVE
2075,UXOJFB3FH5,2018-03-10,"2018-07-22 11:27:54.478",0,0.02,40.47,DISABLED
2076,CHD6HVSTH0,2018-10-27,"2018-04-20 13:12:11.361",1,0.86,,DISABLED
2077,CG153DNTOQ,2018-05-01,"2018-05-10 10:30:11.298",1,0.27,52.18,ACTIVE
2078,OWCV6ZP992,2018-10-02,"2018-03-15 22:24:20.609",1,0.12,97.87,PENDING
2079,98W8JP6OMT,2018-01-16,"2018-03-18 14:53:58.771",1,0.55,94.74,DISABLED
2080,SIJD6EKCOC,2018-02-05,"2018-05-26 19:34:50.202",1,0.76,36.75,ACTIVE
2081,K3IEPU9YE6,2018-04-22,"2018-06-16 00:19:23.775",1,0.39,49.79,SUSPENDED
2082,U28AV3JVLG,2018-07-29,"2018-04-23 00:43:00.071",0,0.58,47.47,ACTIVE
2083,RKFSV6BIOJ,2018-10-28,"2018-11-12 02:57:18.662",1,0.76,54.59,DISABLED
2084,P95FMQ2WQM,2018-05-19,"2018-08-03 10:17:33.557",1,0.88,46.56,PENDING
2085,OBBKDHY9VJ,2018-04-02,"2018-03-26 08:09:03.034",0,0.41,54.28,DISABLED
2086,4LTC5GQ9YI,2018-05-09,"2018-10-09 06:18:39.513",1,0.31,72.08,ACTIVE
2087,AVB0MYSG82,2018-05-15,"2018-09-23 07:47:27.813",1,0.1,,SUSPENDED
2088,F50O46511E,2018-06-10,"2018-05-25 09:51:43.674",0,0.15,38.42,SUSPENDED
2089,W497B6HOXS,2018-04-02,"2018-05-16 20:44:07.395",0,0.48,38.23,DISABLED
2090,P0WEYFM6NB,2018-04-12,"2018-07-17 08:03:01.230",1,0.28,,SUSPENDED
2091,9VZ2VFBN0Z,2018-05-27,"2018-08-03 13:59:45.839",1,0.76,60.37,PENDING
2092,4XKPINOB3R,2018-05-26,"2018-03-19 02:22:09.166",1,0.24,92.38,ACTIVE
2093,58MM3L41LC,2018-02-02,"2018-07-03 20:03:20.908",1,0.08,21.11,ACTIVE
2094,8L0R8REC3Q,2018-01-04,"2018-02-04 15:28:53.325",1,0.75,80.55,DISABLED
2095,RGW531CLGD,2018-05-18,"2018-03-05 17:35:11.938",1,0.56,52.69,SUSPENDED
2096,1G5TWECZNV,2018-11-26,"2018-11-29 05:38:17.926",1,0.07,6.19,PENDING
2097,ZOU817KHRK,2018-07-07,"2018-12-19 07:06:14.731",1,0.4,72.42,DISABLED
2098,7XSB70O77J,2018-02-24,"2018-05-06 20:59:58.785",1,0.08,78.99,ACTIVE
2099,YL3NTI43KR,2018-08-01,"2018-01-13 19:02:43.028",1,0.5,,PENDING
2100,6MGOQZUBNG,2018-08-23,"2018-04-17 00:01:01.103",0,0.73,41,PENDING
2101,PKNRE2O9SA,2018-05-07,"2018-11-04 03:29:04.549",0,0.52,12.27,PENDING
2102,FBSBU233T9,2018-06-12,"2018-03-25 15:21:24.485",1,1,98.48,PENDING
2103,KK3Y3EDB6D,2018-04-11,"2018-02-12 04:31:41.824",0,0.4,59.49,SUSPENDED
2104,4YYKV3F05C,2018-12-27,"2018-07-16 05:54:58.069",1,0.08,50.18,DISABLED
2105,2A6A7A0N6D,2018-05-07,"2018-10-18 23:45:33.252",0,0.2,99.86,SUSPENDED
2106,KRGUD7FLI5,2018-08-21,"2018-02-26 19:01:56.881",1,0.21,44.69,ACTIVE
2107,9JCTX0PTTD,2018-08-15,"2018-09-30 21:32:57.033",0,0.83,,PENDING
2108,2VF239RVCW,2018-05-20,"2018-10-01 16:16:44.844",1,0.09,47.5,ACTIVE
2109,0HH683KS10,2018-08-27,"2018-11-25 07:01:16.238",0,0.27,80.18,SUSPENDED
2110,LE4XDJXRM5,2018-09-06,"2018-11-05 03:22:40.749",1,0.66,20.22,ACTIVE
2111,9EV5R2QH41,2018-10-05,"2018-12-21 10:37:58.461",0,0.61,62.52,ACTIVE
2112,NCDWM3NOD6,2018-12-26,"2018-03-02 21:52:49.339",0,0.3,52.83,ACTIVE
2113,SJKMFB574J,2018-08-12,"2018-09-23 16:37:50.145",0,0.99,58.67,SUSPENDED
